"ID","Link","User","Date","Stars","Title","Text"
"3360","https://www.amazon.com/gp/customer-reviews/R221PI2CELUS8S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","12 Feb 2017","5.0","Five Stars","My son is a new firefighter and I bought this for him ....he loves it"
"3361","https://www.amazon.com/gp/customer-reviews/R1V8GZH8FG2B4O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","KnifeBunny","16 Nov 2017","5.0","Five Stars","G-Shocks are timeless when it comes to value and durability."
"3362","https://www.amazon.com/gp/customer-reviews/R194ZB1HW6A3S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","T. Murphy","16 Mar 2014","5.0","Common sense functions","Simple, essential functions, intuitive, and great value. The watch is sized perfectly, can be worn in the shower and the pool, and will last years in a rugged environment."
"3363","https://www.amazon.com/gp/customer-reviews/R2SQYKLAD76WDB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Im a scientist!","11 Jun 2019","1.0","One off, copy or just received junk?","I have owned 5 Casio watches, the last 2 GShocks lasted 15 years, wow. I purchased this one less than a year ago and noticed one of the side buttons was further set inwards but I was ok with that. I guess it took me this long to set the alarm but alas it doesn’t chime. Clearly not the Casio standard from a decade ago I’d say. Bummer."
"3364","https://www.amazon.com/gp/customer-reviews/R1YW1M42FP1EF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Dee","14 Nov 2014","4.0","Four Stars","Dependable. A basic watch for everyday use. Almost indestructible. Had one for years."
"3365","https://www.amazon.com/gp/customer-reviews/RNQLWU1PZEUX0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jason and Allie","30 Dec 2015","5.0","Still the best after all these years.","The classic, and still the best. Will take anything you can throw at it, and keep going. The battery lasts forever too."
"3366","https://www.amazon.com/gp/customer-reviews/R3D1HI3HYTFW29/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Kevin","09 Jun 2022","1.0","Fatal","El reloj vino con la correa suelta, pin dañado"
"3367","https://www.amazon.com/gp/customer-reviews/R2OBSYS3XX9ZRX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Roee","17 Oct 2018","5.0","Recommended","Very good watch :)"
"3368","https://www.amazon.com/gp/customer-reviews/RCCC8THI4TM4M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","J. Julien","28 Apr 2011","5.0","Classic G-Shock","excellent quality and style, simple, lightweight and really tough, already dropped about 5ft onto concrete floor, not purposely, no effect on performance, if you want an everyday watch that can take the tumble, this is a great buy, great price."
"3369","https://www.amazon.com/gp/customer-reviews/R23MMEG87OTRVF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jordan","18 Jun 2018","5.0","Awesome.","Great, tough watch for everyday wear."
"3370","https://www.amazon.com/gp/customer-reviews/RYZ8Y210YUJWS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Timmy Chung","04 Sep 2016","3.0","Button Operator is messed up.","The watch itself is great but one of the button operator is hard to press. But it's a great watch!"
"3371","https://www.amazon.com/gp/customer-reviews/RZV1QPJB2TXPE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Terry  H","02 Jun 2020","1.0","Good features, skimping wherever possible.","Do not buy it for the alarm that's all I can say because you're not going to hear it.  It's kind of wiz-bang.  If you need to know what time it is Antarctica you could probably do that with it.  If you need to use it to keep appointments you will probably lose your job."
"3372","https://www.amazon.com/gp/customer-reviews/R1XNV20TMTTNJM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Bill Ebsworth","07 Jul 2017","5.0","Five Stars","This is a rugged watch with a recessed crystal to reduce scratches"
"3373","https://www.amazon.com/gp/customer-reviews/R60OBF4R9OKYX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","k","01 Mar 2016","4.0","Four Stars","cheep but excellent"
"3374","https://www.amazon.com/gp/customer-reviews/RU9HN1DRGVHBI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","mouchet","24 Feb 2018","5.0","Five Stars","Solid and light, what I was looking for."
"3375","https://www.amazon.com/gp/customer-reviews/R2ZM9MAZJHPL2D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","ARMANDO MORON","09 Mar 2014","5.0","Happy with my watch","I chose 5 stars because it's perfect for my needs & it's a hard watch, i go to the gym & work everyday & i don't take it off"
"3376","https://www.amazon.com/gp/customer-reviews/R1X6E8TRALEMLU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","J. Taylor","22 Mar 2015","5.0","Everything you need, nothing you don't.","If you want a tough, no-nonsense digital watch, this is exactly the one you've been looking for. Buy it now, you won't have any regrets."
"3377","https://www.amazon.com/gp/customer-reviews/R2QIX813DMTIOQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Eric L.","15 Jan 2020","1.0","!!!Waterlogged after 7 months!!! Also reset button very difficult to press!!!","First G-shock I have ever owned that tanked after a really really short time...I have owned this exact model 10 years ago, and the reset button worked fine, I scuba dove with it, and gave away in perfect condition after 5-6 years. Now after 7 months I am out of warranty and a bad watch. Hopefully my credit card company can help..."
"3378","https://www.amazon.com/gp/customer-reviews/R2JEY6Y58IW9AY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jacob P.","24 Jan 2019","5.0","Good","Good stuff"
"3379","https://www.amazon.com/gp/customer-reviews/R2H4TEZ1DQCYA3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Hockey hood","13 Jun 2018","5.0","Five Stars","0 it's just what I wanted"
"3380","https://www.amazon.com/gp/customer-reviews/RPHRJZJJZ08X8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Mauricio Figueroa","11 Jun 2018","5.0","Nice and tough watch","Very very nice and good quality."
"3381","https://www.amazon.com/gp/customer-reviews/R3UMRWU4BKQ3QS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","JM","26 Oct 2017","5.0","Just as expected","Great vintage watch. Has just the right and essential functions!"
"3382","https://www.amazon.com/gp/customer-reviews/RJB5BP94G188N/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","User4","07 Feb 2017","5.0","Don't need to change them every day like smart watch;)","wear them everyday! Original battery work 3 year already!"
"3383","https://www.amazon.com/gp/customer-reviews/R3J4OLSP5EZLKC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Lenin Cevallos Paez","10 Mar 2019","5.0","Ok","Ok"
"3384","https://www.amazon.com/gp/customer-reviews/R8ESLZ1MUQPXX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Cray Yusry","23 Jul 2012","5.0","Solid watch!","After purchasing, I received comments that the watch is too small for my hands. Whatever it is, I like this product. Prompt delivery, accurate description. What more can you ask for! I'm a happy customer!"
"3385","https://www.amazon.com/gp/customer-reviews/R273BUKNFOYDPA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Dylan","20 Dec 2017","5.0","Great experience with Amazon LLC.","Great watch. Got it ahead from the delivery timeline."
"3386","https://www.amazon.com/gp/customer-reviews/RKZ0JTBJ3PJPM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","johnhymichel","17 Jan 2019","5.0","Nice","My wife"
"3387","https://www.amazon.com/gp/customer-reviews/R32APY8TKAYPFW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","P Luk","01 Dec 2014","5.0","A really nice watch. I like it as it is more ...","A really nice watch. I like it as it is more slim than other G-Shock watches. Using it on everyday basis for the last 2 years."
"3388","https://www.amazon.com/gp/customer-reviews/R2LD7PTPUVEB6E/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Bosu","13 Mar 2019","5.0","Do not need to hesitate","조으다~~"
"3389","https://www.amazon.com/gp/customer-reviews/R2K9LPA1JSOSHQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","anibal bm-217952","17 Jan 2019","5.0","Perfect","All good"
"3390","https://www.amazon.com/gp/customer-reviews/R3NBUZZWPIMBUH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","18 Jan 2019","5.0","Buy it","Love it"
"3391","https://www.amazon.com/gp/customer-reviews/R2E9RPY8E5J4KW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Kevin Stogsdill","27 Jun 2017","5.0","Five Stars","Great watch! However if you have big wrists band may not fit."
"3392","https://www.amazon.com/gp/customer-reviews/R2I0VQC72MAW8K/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Paulette C.","30 Jul 2018","5.0","Five Stars","My son loves this watch"
"3393","https://www.amazon.com/gp/customer-reviews/R1HCN1RD7BWRKD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Nigel Williams","14 Jan 2019","5.0","As advertised","As advertised"
"3394","https://www.amazon.com/gp/customer-reviews/R259C7NY7ZWW0G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jay","26 Oct 2016","5.0","Classic G-Shock","Love this watch. Feels tough, looks durable, not worried about messing it up. Simple, subtle, functional."
"3395","https://www.amazon.com/gp/customer-reviews/R5408UM5VHQQF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jan","18 Aug 2017","5.0","Great Sports Watch","Good looking all around simple to use and uncomplicated sports watch."
"3396","https://www.amazon.com/gp/customer-reviews/R1T4P0C1BWVXW3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Mr.  Povilai","01 Jan 2020","2.0","Casio clock","The watch looks horrible . It is big., made with ugly rubber strap.  It has very complicated buttons to learn to operate."
"3397","https://www.amazon.com/gp/customer-reviews/R2F5O75YOQEVOA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Guillermo A. Roman","27 Feb 2017","5.0","Excellent watch","Exactly was I was looking for. Simple and functional and water resistant. Love it."
"3398","https://www.amazon.com/gp/customer-reviews/R1JXKLFS4KE9K3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Bob C","02 Mar 2016","3.0","Small numbers","Numbers are much smaller than the old Timex that it  was going to replace. Decided to return it and get a battery for the Timex."
"3399","https://www.amazon.com/gp/customer-reviews/R3ABX13A50XDMG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","21 Jul 2018","5.0","Five Stars","Durable and easy to use"
"3400","https://www.amazon.com/gp/customer-reviews/R1ZIVP5CVZW701/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","28 Nov 2018","1.0","There is always a bad copy, even produced by Casio. Bad luck.","Low battery life. Ordered this copy at the end of last October (2017-10). Now the watch display is fainted, and this morning(2018-11-28), the watch rebooted itself and the display being unstable. I believed that this watch has a bettery that can last for ten years without using backlight, alarm clock and stopwatch functions. And I did not use above functions at all, but the battery is also out now."
"3401","https://www.amazon.com/gp/customer-reviews/R1YVCWZKUFRDCC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Willem","18 Apr 2013","5.0","Very good for the price","Not a fan of all the fancy colors and signs, but for the price the watch is well worth the money. Fould a more sober model DW5600BB, although a lot more expensive."
"3402","https://www.amazon.com/gp/customer-reviews/REIYUVEEVJ9ZJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jonathan Espejo","27 Apr 2014","5.0","Opened the box and threw it on the ground.","Sturdy and sleek. Perfect for anyone from tech nerds to outdoorsmen. Retro and modern all at the same time. The Quintessential digital watch and built to last forever."
"3403","https://www.amazon.com/gp/customer-reviews/R1N9Q94GY5AJ2J/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","David J. Moore","13 Sep 2018","5.0","Five Stars","Just what I wanted."
"3404","https://www.amazon.com/gp/customer-reviews/R1HOV7N4I60ZE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Lisandro Rodriguez","26 Feb 2019","5.0","N/a","Good"
"3405","https://www.amazon.com/gp/customer-reviews/R2PWVDO2X7AZZI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Scoop4612","27 Dec 2016","5.0","A KEEPER","Have been using Casio G-Shock for 20+ years.  It is my watch of choice!"
"3406","https://www.amazon.com/gp/customer-reviews/R3RRSLFR15FXAW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Joey","10 Aug 2017","5.0","Five Stars","Glad i got it. Easy to read and comfortable to wear."
"3407","https://www.amazon.com/gp/customer-reviews/R3PH63983K37CV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Irvin","04 Nov 2018","5.0","Amazing","Exactly as expected"
"3408","https://www.amazon.com/gp/customer-reviews/R1U84FBLXUXAB9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Wendell","15 Jan 2020","2.0","Buttons are hard to press","The buttons was hard to press because it was stuck. I bought a new on not a used one. I wasn’t worth the hassle."
"3409","https://www.amazon.com/gp/customer-reviews/R1ZRXDI9SSJVGM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Hector Villeda","05 Aug 2015","5.0","I loved it, I personally have a G shock collection ...","I loved it,  I personally have a G shock collection but I was missing the classic one. really happy about this purchase."
"3410","https://www.amazon.com/gp/customer-reviews/R26RZKXC47IBYL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Guy","31 Dec 2018","5.0","great watch","great watch"
"3411","https://www.amazon.com/gp/customer-reviews/R3AT8JA9RRBMDT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Engineer","28 Jan 2015","5.0","Great classic looking watch","This watch is surprisingly comfortable. I thought the resin band would be too stiff but it is by far the most comfortable watch I own."
"3412","https://www.amazon.com/gp/customer-reviews/R276UZ2SZW60LC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","kalib maxwell","16 May 2018","5.0","Five Stars","Just a great all around watch"
"3413","https://www.amazon.com/gp/customer-reviews/R3K79BNYJ6T1LT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","17 May 2018","5.0","Five Stars","Best watch I got for construction."
"3414","https://www.amazon.com/gp/customer-reviews/R38ESXQHOYBSO1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","luisdiazotero","21 Jan 2015","5.0","Amazingwatch. Reminds the old 5700","Amazing watch. Reminds the old 5700, a modern classic. Low price, durability, absolute water and shock resistance. Pure simplicity and quality. 'G-Shock' means Japaneese excellence."
"3415","https://www.amazon.com/gp/customer-reviews/R1VMSWE2FBUEA0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Kathy","25 Dec 2018","5.0","Ad we expected.","Awesome watch."
"3416","https://www.amazon.com/gp/customer-reviews/R3FSD6TXL0NBZ2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Salathia Richard","26 Dec 2018","5.0","My husband loved it","Loved it"
"3417","https://www.amazon.com/gp/customer-reviews/RQ7C4RN4SASIF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Joe","18 Jan 2018","5.0","Five Stars","comfortable watch, not too big on the wrist."
"3418","https://www.amazon.com/gp/customer-reviews/R9BSJQZA21KU9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ironmaster","08 May 2012","5.0","Back to the Basics","I recieved my watch in the time promised. This is the most Basic G-Shock which is so refreshing after exploring all the other G's bells and whistles. Time, day/date, alarm, stop watch PERFRCT! EXCELLENT WATCH!"
"3419","https://www.amazon.com/gp/customer-reviews/R116VFMBVSD11W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Mike Shen","22 Dec 2018","5.0","Very good","Very good"
"3420","https://www.amazon.com/gp/customer-reviews/R3PAZI4P7YBIUP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Sam Arredondo","29 Sep 2016","5.0","Great watch. Tough and reliable.","Great watch. I have wanted one of these since I was a kid. Finally got one."
"3421","https://www.amazon.com/gp/customer-reviews/R2111JCDUKWLE8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","M R Dawson","14 Dec 2016","5.0","Five Stars","Easy to use and works well. Good service and quick delivery to the land downunder"
"3422","https://www.amazon.com/gp/customer-reviews/R17YC0N9WG4AQ1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jeanne Smith","15 Sep 2015","5.0","Great Buy","This purchase was to replace the watch previously purchased by my husband, a firefighter. He was so happy to get a new one."
"3423","https://www.amazon.com/gp/customer-reviews/R3619QRZAJMI0V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Miriam","30 Mar 2014","5.0","Casio Men Digital Watch","I choose this product for my Son a college student. He likes it very much. I found it a good product. The delivery was as always on time."
"3424","https://www.amazon.com/gp/customer-reviews/R36Z718M90A20A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Bill R","14 Mar 2013","4.0","Casio Men's Watch","Good value for the money. Very accurate when checked against US Navel Time Standard WWV. Back lighting is very nice also."
"3425","https://www.amazon.com/gp/customer-reviews/R2KGU9SED5AR3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Fourstar55","02 Jul 2018","5.0","Five Stars","Great watch! G-shock never disappoints!"
"3426","https://www.amazon.com/gp/customer-reviews/R1P9C1BJDBBZ5B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Andres Maldonado","10 Feb 2019","5.0","Excelente","Excelente"
"3427","https://www.amazon.com/gp/customer-reviews/R2DCSD0YR1DBSV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Mae","11 Jan 2018","5.0","Five Stars","I like the way the time is displayed."
"3428","https://www.amazon.com/gp/customer-reviews/R2C7977JBC524C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Mishel","09 Feb 2019","5.0","the best g shock ever","Perfect"
"3429","https://www.amazon.com/gp/customer-reviews/R2PHEMTBOOHVX8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Simon Cleghorn","22 Jul 2017","5.0","the best value for money G-Shock out","exactly as described, the best value for money G-Shock out there"
"3430","https://www.amazon.com/gp/customer-reviews/R1Z8D177W3FFVC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","BOOTZ","04 Feb 2019","5.0","AMAZING VALUE","Great!"
"3431","https://www.amazon.com/gp/customer-reviews/RNR16Z61G25U4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Michael Farber","01 Sep 2017","5.0","DW5600 best beater watch!","Amazing watch....thank you. Simple, classic (vintage), and super duper durable."
"3432","https://www.amazon.com/gp/customer-reviews/R1MHDN2Z2WKC31/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","don","25 Jun 2018","5.0","The gold standard of durability and value.","No issues, met my expectations."
"3433","https://www.amazon.com/gp/customer-reviews/R1IGZ1O1RYQG8Q/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","jmrhrrr","22 Jun 2018","5.0","Five Stars","Simply a watch for men"
"3434","https://www.amazon.com/gp/customer-reviews/R2NYPS5B2MJQD5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Luis del valle Salazar","03 Feb 2019","5.0","Hermoso","Excelente"
"3435","https://www.amazon.com/gp/customer-reviews/R1IL9HQN5O47YT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Quinn","25 Jan 2017","5.0","Simple, cheap, rugged","Simple, rugged, cheap watch that I wear all day, every day for all occasions."
"3436","https://www.amazon.com/gp/customer-reviews/R1QX73SLA5RY48/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","burwof","12 May 2017","5.0","Great product.","I have had this same watch before and always kept good time."
"3437","https://www.amazon.com/gp/customer-reviews/R1LTR8AAAMYR4B/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Rob Tak","11 May 2017","5.0","Five Stars","A replacement for my 30 yr. old original that finally cracked apart."
"3438","https://www.amazon.com/gp/customer-reviews/RFG35DA01USQ8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Coy Vance","23 Jan 2019","5.0","Nice","Nice"
"3439","https://www.amazon.com/gp/customer-reviews/R1UHACBHJYG63S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","20 Feb 2018","5.0","Five Stars","Basic good EDC Watch and ""daily beater""."
"3440","https://www.amazon.com/gp/customer-reviews/RQ9QO5EN0Z1L5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","15 Mar 2022","1.0","This is not ""FOX FIRE""","I bought it after seeing the ""FOX FIRE"" image, but the watch I received was just an ""ILLUMINATOR""."
"3441","https://www.amazon.com/gp/customer-reviews/R1W8TQL48BE1PT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jim","10 Jun 2018","5.0","Five Stars","i can tell time now"
"3442","https://www.amazon.com/gp/customer-reviews/R46OBW4PG65IL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","17 Jan 2015","5.0","A must for your collection!","I had this watch when I was a kid and buying it was a no brainer. Thanks for a little taste of the 90's."
"3443","https://www.amazon.com/gp/customer-reviews/R1DOSCTTABCD3D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ivan Lopez","30 May 2020","2.0","Poor Quality","The only bad thing about this watch is that it came with a button malfunction...."
"3444","https://www.amazon.com/gp/customer-reviews/R3E0R3UR11DTUU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","M. C. DE Baets","30 Jan 2014","2.0","Very dissapointing","I still have my very first G shock watch, so when I needed a new watch, I ordered the same watch, I thought. The watch does ""LOOK"" the same superficially, BUT....Wow what a disappointment. All the features I loved about my first one are missing. Even the software has been altered. The only improvement is the back light, which I never use anyway. Casio should be ashamed of themselves."
"3445","https://www.amazon.com/gp/customer-reviews/RO2A7Q5JLQTC4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Cayse International, LLc.","31 Oct 2016","5.0","It is what you want if you want a watch like this","Hell, it's one of the best of the models. Buy it. Wear it. Use it."
"3446","https://www.amazon.com/gp/customer-reviews/RHDCY9OKTL68D/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Pam Thacker","24 Nov 2018","5.0","Great gift for my husband!","Loved it!"
"3447","https://www.amazon.com/gp/customer-reviews/R3JAXZR9S30MYW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Jose A Espinal","27 Sep 2018","5.0","I love it!","I love it!"
"3448","https://www.amazon.com/gp/customer-reviews/R27S5BPLGE3R24/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","albert vincent cabral","15 Nov 2016","5.0","Five Stars","I never get contented to buy g shock until I used this simplest yet practical"
"3449","https://www.amazon.com/gp/customer-reviews/R1CQMX43BUN0TS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Nguyen Trung Ky","23 Jun 2014","2.0","Made in China","I always believe in the Casio quality so far, especially those made in Japan. I selected this 5600E because of its simple design, but more important, the backside photo shows clearly it is made in Thailand, not China. So I am very frustrated when I received one that made in China. Amazon should review this problem and remove the ads immediately. I feel cheated!"
"3450","https://www.amazon.com/gp/customer-reviews/R13GJTL7EQM3YF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","tainamom","28 Aug 2010","5.0","does what it has to do and it's simple","dh had this watch before and it lasted a long time b4 it died.  so far, so good with this one.  it does it's job and looks better built than some others i've purchased for him in the past."
"3451","https://www.amazon.com/gp/customer-reviews/RQF98IM14YNVZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","French twist","13 Jan 2019","5.0","A classic","Classic"
"3452","https://www.amazon.com/gp/customer-reviews/R3F3VD17AMP8NT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Vitalii","21 Sep 2018","5.0","My favorite watches!","My favorite watches!"
"3453","https://www.amazon.com/gp/customer-reviews/R35ENRYVTY5II3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Amazon Customer","11 Oct 2015","5.0","Love the simplicity of it and get compliments all day ...","Such a solid watch!  Love the simplicity of it and get compliments all day long!  Worth every darn penny!!!"
"3454","https://www.amazon.com/gp/customer-reviews/RN32KHFOVSM3L/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Ashley A.","15 Feb 2022","1.0","Broken upon arrival","Came broken. The button you press to adjust the time was stuck pushed into the watch. Tried to get it out but couldn't."
"3455","https://www.amazon.com/gp/customer-reviews/R208YYHOCV72BM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Alejandro V.","24 Jul 2018","5.0","Relojazo","Muy buen reloj. Recomendado"
"3456","https://www.amazon.com/gp/customer-reviews/RXTY3KEX4EECY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","John Rodriguez","13 Nov 2018","5.0","Excellent watch","Excellent watch"
"3457","https://www.amazon.com/gp/customer-reviews/R32RKJP3VQ5XBX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Robics","09 Jan 2019","5.0","Not Bulky","Perfect."
"3458","https://www.amazon.com/gp/customer-reviews/R20CM2O8D3PF4Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","Maikel Mendez","24 May 2018","5.0","Five Stars","Still working after 4 years"
"3459","https://www.amazon.com/gp/customer-reviews/R1QSQ3LCW424JE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000GAYQKY","William Loftus","15 Jan 2014","5.0","great watch","It's rugged, inexpensive, and has all the basics, without the useless stuff; and the functions are easy to operate.  I got it for a trip to India."
